SUID	abundance	AverageShortestPathLength	BetweennessCentrality	class	ClosenessCentrality	ClusteringCoefficient	degree	Eccentricity	family	genus	isafeature	IsSingleNode	kingdom	Label	lineage	name	negdegree	NeighborhoodConnectivity	NumberOfDirectedEdges	NumberOfUndirectedEdges	order	oriID	PartnerOfMultiEdgedNodePairs	phylum	posdegree	Radiality	samplecount	selected	SelfLoops	shared.name	species	Stress	taxon	TopologicalCoefficient	unknowndegree
1274	0	19.767.141	1,95E-02	none	0.50589005	0.40711462	23	3	none	none	no	FALSE	Bacteria	OTU-BV5denovo545300	Bacteria--OTU_BV5denovo545300	OTU-BV5denovo545300	23	29.682.608.696	23	0	none	OTU-BV5denovo545300	0	none	0	0.75582147	0	FALSE	0	OTU-BV5denovo545300	none	9790	OTU_BV5denovo545300	0.3864923	0
1078	0.0780599541114393	198.965.071	1,88E-02	none	0.50260078	0.27076923	26	3	none	none	no	FALSE	Unclassified	OTU-BV5denovo32211	Unclassified--OTU_BV5denovo32211	OTU-BV5denovo32211	26	219	26	0	none	OTU-BV5denovo32211	0	none	0	0.75258732	33	FALSE	0	OTU-BV5denovo32211	none	1936	OTU_BV5denovo32211	0.29039992	0
1895	0.0535475251920462	198.188.875	1,85E-02	none	0.50456919	0.21428571	21	3	none	none	no	FALSE	Bacteria	OTU-BV5denovo32166	Bacteria--OTU_BV5denovo32166	OTU-BV5denovo32166	21	33.357.142.857	21	0	none	OTU-BV5denovo32166	0	none	0	0.75452781	26	FALSE	0	OTU-BV5denovo32166	none	13488	OTU_BV5denovo32166	0.43547184	0
692	0.203752823653023	198.965.071	1,79E-02	Dothideomycetes	0.50260078	0.18571429	21	3	none	none	no	FALSE	Fungi	OTU-FITS2denovo18	Fungi--Ascomycota--Dothideomycetes--Pleosporales--OTU_FITS2denovo18	OTU-FITS2denovo18	21	31.419.047.619	21	0	Pleosporales	OTU-FITS2denovo18	0	Ascomycota	0	0.75258732	36	FALSE	0	OTU-FITS2denovo18	none	10666	OTU_FITS2denovo18	0.41340852	0
7020	0.118004756749474	198.576.973	1,78E-02	Agaricomycetes	0.50358306	0.43137255	18	3	Ceratobasidiaceae	Thanatephorus	no	FALSE	Fungi	OTU-FITS2denovo563	Fungi--Basidiomycota--Agaricomycetes--Cantharellales--Ceratobasidiaceae--Thanatephorus--Thanatephorus cucumeris--OTU_FITS2denovo563	OTU-FITS2denovo563	18	26.572.222.222	18	0	Cantharellales	OTU-FITS2denovo563	0	Basidiomycota	0	0.75355757	28	FALSE	0	OTU-FITS2denovo563	Thanatephorus cucumeris	3318	OTU_FITS2denovo563	0.34689585	0
4614	0.118004756749474	198.576.973	1,78E-02	Agaricomycetes	0.50358306	0.43137255	18	3	Ceratobasidiaceae	Thanatephorus	no	FALSE	Fungi	Thanatephorus cucumeris	Fungi--Basidiomycota--Agaricomycetes--Cantharellales--Ceratobasidiaceae--Thanatephorus--Thanatephorus cucumeris	Thanatephorus cucumeris	18	26.572.222.222	18	0	Cantharellales	Thanatephorus cucumeris	0	Basidiomycota	0	0.75355757	28	FALSE	0	Thanatephorus cucumeris	Thanatephorus cucumeris	3318	Thanatephorus cucumeris	0.34689585	0
1793	0.114003933738402	195.472.186	1,78E-02	Actinobacteria	0.51158173	0.45555556	45	3	Pseudonocardiaceae	Actinomycetospora	no	FALSE	Bacteria	OTU-BV5denovo38676	Bacteria--Actinobacteria--Actinobacteria1--Actinomycetales--Pseudonocardiaceae--Actinomycetospora--OTU_BV5denovo38676	OTU-BV5denovo38676	45	232.8	45	0	Actinomycetales	OTU-BV5denovo38676	0	Actinobacteria	0	0.76131953	29	FALSE	0	OTU-BV5denovo38676	none	1804	OTU_BV5denovo38676	0.3051114	0
1243	0	198.576.973	1,78E-02	Agaricomycetes	0.50358306	0.43137255	18	3	Ceratobasidiaceae	Thanatephorus	no	FALSE	Fungi	Thanatephorus	Fungi--Basidiomycota--Agaricomycetes--Cantharellales--Ceratobasidiaceae--Thanatephorus	Thanatephorus	18	26.572.222.222	18	0	Cantharellales	Thanatephorus	0	Basidiomycota	0	0.75355757	0	FALSE	0	Thanatephorus	none	3318	Thanatephorus	0.34689585	0
144	0.132684222519573	198.576.973	1,76E-02	none	0.50358306	0.19565217	24	3	none	none	no	FALSE	Bacteria	OTU-BV5denovo245669	Bacteria--Proteobacteria--OTU_BV5denovo245669	OTU-BV5denovo245669	24	30.670.833.333	24	0	none	OTU-BV5denovo245669	0	Proteobacteria	0	0.75355757	48	FALSE	0	OTU-BV5denovo245669	none	10114	OTU_BV5denovo245669	0.4040404	0
3766	0.117128897817629	198.059.508	1,75E-02	none	0.50489876	0.4978355	22	3	none	none	no	FALSE	Fungi	OTU-FITS2denovo90246	Fungi--OTU_FITS2denovo90246	OTU-FITS2denovo90246	22	29.468.181.818	22	0	none	OTU-FITS2denovo90246	0	none	0	0.75485123	29	FALSE	0	OTU-FITS2denovo90246	none	7864	OTU_FITS2denovo90246	0.38470211	0
5048	0.130355751358726	199.223.803	1,75E-02	none	0.50194805	0.09150327	18	3	none	none	no	FALSE	Bacteria	OTU-BV5denovo21035	Bacteria--OTU_BV5denovo21035	OTU-BV5denovo21035	18	36.216.666.667	18	0	none	OTU-BV5denovo21035	0	none	0	0.75194049	48	FALSE	0	OTU-BV5denovo21035	none	13460	OTU_BV5denovo21035	0.48207407	0
66	0.0621301731699041	199.353.169	1,72E-02	none	0.50162232	0.05147059	17	3	none	none	no	FALSE	Bacteria	OTU-BV5denovo13251	Bacteria--OTU_BV5denovo13251	OTU-BV5denovo13251	17	37.588.235.294	17	0	none	OTU-BV5denovo13251	0	none	0	0.75161708	29	FALSE	0	OTU-BV5denovo13251	none	13480	OTU_BV5denovo13251	0.50031373	0
205	0.115872486963193	198.706.339	1,71E-02	none	0.50325521	0.12648221	23	3	none	none	no	FALSE	Bacteria	OTU-BV5denovo228078	Bacteria--OTU_BV5denovo228078	OTU-BV5denovo228078	23	30.960.869.565	23	0	none	OTU-BV5denovo228078	0	none	0	0.75323415	47	FALSE	0	OTU-BV5denovo228078	none	10112	OTU_BV5denovo228078	0.41076275	0
2093	0.145469409718897	198.576.973	1,71E-02	none	0.50358306	0.16304348	24	3	none	none	no	FALSE	Bacteria	OTU-BV5denovo459212	Bacteria--OTU_BV5denovo459212	OTU-BV5denovo459212	24	30.683.333.333	24	0	none	OTU-BV5denovo459212	0	none	0	0.75355757	50	FALSE	0	OTU-BV5denovo459212	none	10228	OTU_BV5denovo459212	0.40709385	0
556	0	19.767.141	1,69E-02	none	0.50589005	0.51811594	24	3	none	none	no	FALSE	Bacteria	OTU-BV5denovo406514	Bacteria--OTU_BV5denovo406514	OTU-BV5denovo406514	24	288.5	24	0	none	OTU-BV5denovo406514	0	none	0	0.75582147	0	FALSE	0	OTU-BV5denovo406514	none	7898	OTU_BV5denovo406514	0.37614081	0
1452	0.183788378641247	198.835.705	1,67E-02	Gammaproteobacteria	0.50292778	0.10833333	16	3	Pseudomonadaceae	Pseudomonas	no	FALSE	Bacteria	OTU-BV5denovo282352	Bacteria--Proteobacteria--Gammaproteobacteria--Pseudomonadales--Pseudomonadaceae--Pseudomonas--OTU_BV5denovo282352	OTU-BV5denovo282352	16	382.5	16	0	Pseudomonadales	OTU-BV5denovo282352	0	Proteobacteria	0	0.75291074	40	FALSE	0	OTU-BV5denovo282352	none	13134	OTU_BV5denovo282352	0.50221748	0
1483	0.0638677687057637	197.930.142	1,65E-02	none	0.50522876	0.49473684	20	3	none	none	no	FALSE	Bacteria	OTU-BV5denovo447679	Bacteria--OTU_BV5denovo447679	OTU-BV5denovo447679	20	334.65	20	0	none	OTU-BV5denovo447679	0	none	0	0.75517464	22	FALSE	0	OTU-BV5denovo447679	none	9598	OTU_BV5denovo447679	0.43517555	0
4483	0.152278981049864	198.835.705	1,58E-02	Dothideomycetes	0.50292778	0.25833333	16	3	Incertae sedis	Incertae sediscross188	no	FALSE	Fungi	Boeremia	Fungi--Ascomycota--Dothideomycetes--Pleosporales--Incertae sedis--Incertae sediscross188--Boeremia	Boeremia	16	3.655.625	16	0	Pleosporales	Boeremia	0	Ascomycota	0	0.75291074	25	FALSE	0	Boeremia	Boeremia	10428	Boeremia	0.47723564	0
2670	0.152278981049864	198.835.705	1,58E-02	Dothideomycetes	0.50292778	0.25833333	16	3	Incertae sedis	Incertae sediscross188	no	FALSE	Fungi	Incertae sediscross188	Fungi--Ascomycota--Dothideomycetes--Pleosporales--Incertae sedis--Incertae sediscross188	Incertae sediscross188	16	3.655.625	16	0	Pleosporales	Incertae sediscross188	0	Ascomycota	0	0.75291074	25	FALSE	0	Incertae sediscross188	none	10428	Incertae sediscross188	0.47723564	0
1768	0.152278981049864	198.835.705	1,58E-02	Dothideomycetes	0.50292778	0.25833333	16	3	Incertae sedis	Boeremia	no	FALSE	Fungi	OTU-FITS2denovo11	Fungi--Ascomycota--Dothideomycetes--Pleosporales--Incertae sedis--Incertae sediscross188--Boeremia--Boeremia exigua var. populi--OTU_FITS2denovo11	OTU-FITS2denovo11	16	3.655.625	16	0	Pleosporales	OTU-FITS2denovo11	0	Ascomycota	0	0.75291074	25	FALSE	0	OTU-FITS2denovo11	Boeremia exigua var. populi	10428	OTU_FITS2denovo11	0.47723564	0
833	0.152278981049864	198.835.705	1,58E-02	Dothideomycetes	0.50292778	0.25833333	16	3	Incertae sedis	Incertae sediscross188	no	FALSE	Fungi	Boeremia exigua var. populi	Fungi--Ascomycota--Dothideomycetes--Pleosporales--Incertae sedis--Incertae sediscross188--Boeremia--Boeremia exigua var. populi	Boeremia exigua var. populi	16	3.655.625	16	0	Pleosporales	Boeremia exigua var. populi	0	Ascomycota	0	0.75291074	25	FALSE	0	Boeremia exigua var. populi	Boeremia	10428	Boeremia exigua var. populi	0.47723564	0
2029	0.120000381605984	19.702.458	1,56E-02	Alphaproteobacteria	0.50755089	0.23655914	31	3	Bradyrhizobiaceae	Balneimonas	no	FALSE	Bacteria	Balneimonas	Bacteria--Proteobacteria--Alphaproteobacteria--Rhizobiales--Bradyrhizobiaceae--Balneimonas	Balneimonas	31	18.864.516.129	31	0	Rhizobiales	Balneimonas	0	Proteobacteria	0	0.75743855	28	FALSE	0	Balneimonas	none	868	Balneimonas	0.24659498	0
1474	0.120000381605984	19.702.458	1,56E-02	Alphaproteobacteria	0.50755089	0.23655914	31	3	Bradyrhizobiaceae	Balneimonas	no	FALSE	Bacteria	OTU-BV5denovo2330	Bacteria--Proteobacteria--Alphaproteobacteria--Rhizobiales--Bradyrhizobiaceae--Balneimonas--OTU_BV5denovo2330	OTU-BV5denovo2330	31	18.864.516.129	31	0	Rhizobiales	OTU-BV5denovo2330	0	Proteobacteria	0	0.75743855	28	FALSE	0	OTU-BV5denovo2330	none	868	OTU_BV5denovo2330	0.24659498	0
2430	0.053892807122393	199.223.803	1,55E-02	none	0.50194805	0.13450292	19	3	none	none	no	FALSE	Bacteria	OTU-BV5denovo199195	Bacteria--OTU_BV5denovo199195	OTU-BV5denovo199195	19	33.447.368.421	19	0	none	OTU-BV5denovo199195	0	none	0	0.75194049	25	FALSE	0	OTU-BV5denovo199195	none	9770	OTU_BV5denovo199195	0.44060745	0
531	0.136075413938909	199.223.803	1,55E-02	Actinobacteria	0.50194805	0.14035088	19	3	Propionibacteriaceae	Propionibacterium	no	FALSE	Bacteria	OTU-BV5denovo169462	Bacteria--Actinobacteria--Actinobacteria1--Actinomycetales--Propionibacteriaceae--Propionibacterium--acnes--OTU_BV5denovo169462	OTU-BV5denovo169462	19	33.342.105.263	19	0	Actinomycetales	OTU-BV5denovo169462	0	Actinobacteria	0	0.75194049	35	FALSE	0	OTU-BV5denovo169462	acnes	9846	OTU_BV5denovo169462	0.43871191	0
1080	0.157218414676771	198.576.973	1,52E-02	none	0.50358306	0.13	25	3	none	none	no	FALSE	Bacteria	OTU-BV5denovo12957	Bacteria--OTU_BV5denovo12957	OTU-BV5denovo12957	25	302.16	25	0	none	OTU-BV5denovo12957	0	none	0	0.75355757	60	FALSE	0	OTU-BV5denovo12957	none	8348	OTU_BV5denovo12957	0.40047745	0
1218	0.301847697157526	195.601.552	1,50E-02	Actinobacteria1	0.51124339	0.32560976	41	3	Intrasporangiaceae	none	no	FALSE	Bacteria	Intrasporangiaceae	Bacteria--Actinobacteria--Actinobacteria1--Actinomycetales--Intrasporangiaceae	Intrasporangiaceae	41	2.127.804.878	41	0	Actinomycetales	Intrasporangiaceae	0	Actinobacteria	0	0.76099612	46	FALSE	0	Intrasporangiaceae	none	1308	Intrasporangiaceae	0.27778132	0
2860	0.136075413938909	199.353.169	1,49E-02	Actinobacteria1	0.50162232	0.07843137	18	3	Propionibacteriaceae	Propionibacterium	no	FALSE	Bacteria	acnes	Bacteria--Actinobacteria--Actinobacteria1--Actinomycetales--Propionibacteriaceae--Propionibacterium--acnes	acnes	18	34.822.222.222	18	0	Actinomycetales	acnes	0	Actinobacteria	0	0.75161708	35	FALSE	0	acnes	acnes	9834	acnes	0.46355556	0
329	0.07421174599745	197.930.142	1,47E-02	none	0.50522876	0.20158103	23	3	none	none	no	FALSE	Bacteria	OTU-BV5denovo160485	Bacteria--OTU_BV5denovo160485	OTU-BV5denovo160485	23	31.139.130.435	23	0	none	OTU-BV5denovo160485	0	none	0	0.75517464	26	FALSE	0	OTU-BV5denovo160485	none	8188	OTU_BV5denovo160485	0.40651606	0
6777	0.0948887251523398	199.741.268	1,45E-02	none	0.50064767	0.05833333	16	3	none	none	no	FALSE	Bacteria	OTU-BV5denovo241755	Bacteria--OTU_BV5denovo241755	OTU-BV5denovo241755	16	358.125	16	0	none	OTU-BV5denovo241755	0	none	0	0.75064683	38	FALSE	0	OTU-BV5denovo241755	none	8648	OTU_BV5denovo241755	0.4761984	0
434	0.0706682234838536	198.447.607	1,44E-02	none	0.50391134	0.16374269	19	3	none	none	no	FALSE	Bacteria	OTU-BV5denovo138337	Bacteria--OTU_BV5denovo138337	OTU-BV5denovo138337	19	32.526.315.789	19	0	none	OTU-BV5denovo138337	0	none	0	0.75388098	34	FALSE	0	OTU-BV5denovo138337	none	8000	OTU_BV5denovo138337	0.42462553	0
1339	0.0966824015715446	198.447.607	1,43E-02	none	0.50391134	0.36315789	20	3	none	none	no	FALSE	Bacteria	OTU-BV5denovo127299	Bacteria--OTU_BV5denovo127299	OTU-BV5denovo127299	20	331.8	20	0	none	OTU-BV5denovo127299	0	none	0	0.75388098	33	FALSE	0	OTU-BV5denovo127299	none	9772	OTU_BV5denovo127299	0.43372549	0
2476	0.139601985916339	198.188.875	1,43E-02	Gammaproteobacteria	0.50456919	0.35789474	20	3	Pseudomonadaceae	Pseudomonas	no	FALSE	Bacteria	OTU-BV5denovo506530	Bacteria--Proteobacteria--Gammaproteobacteria--Pseudomonadales--Pseudomonadaceae--Pseudomonas--OTU_BV5denovo506530	OTU-BV5denovo506530	20	332.35	20	0	Pseudomonadales	OTU-BV5denovo506530	0	Proteobacteria	0	0.75452781	36	FALSE	0	OTU-BV5denovo506530	none	9780	OTU_BV5denovo506530	0.4333116	0
3859	0.382922818522683	199.482.536	1,42E-02	Leotiomycetes	0.50129702	0.09803922	18	3	none	none	no	FALSE	Fungi	OTU-FITS2denovo8	Fungi--Ascomycota--Leotiomycetes--Helotiales--OTU_FITS2denovo8	OTU-FITS2denovo8	18	34.044.444.444	18	0	Helotiales	OTU-FITS2denovo8	0	Ascomycota	0	0.75129366	54	FALSE	0	OTU-FITS2denovo8	none	8674	OTU_FITS2denovo8	0.45272969	0
2260	0.124168136005287	2	1,40E-02	none	0.5	0.01282051	13	3	none	none	no	FALSE	Bacteria	OTU-BV5denovo495393	Bacteria--OTU_BV5denovo495393	OTU-BV5denovo495393	13	42.738.461.538	13	0	none	OTU-BV5denovo495393	0	none	0	0.75	43	FALSE	0	OTU-BV5denovo495393	none	10380	OTU_BV5denovo495393	0.56947725	0
1838	0.0653951664303427	197.153.946	1,40E-02	none	0.50721785	0.64957265	27	3	none	none	no	FALSE	Bacteria	OTU-BV5denovo281706	Bacteria--OTU_BV5denovo281706	OTU-BV5denovo281706	27	24.911.111.111	27	0	none	OTU-BV5denovo281706	0	none	0	0.75711514	21	FALSE	0	OTU-BV5denovo281706	none	3300	OTU_BV5denovo281706	0.32436343	0
2182	0.123197205468938	198.447.607	1,38E-02	none	0.50391134	0.21904762	21	3	none	none	no	FALSE	Unclassified	OTU-BV5denovo155847	Unclassified--OTU_BV5denovo155847	OTU-BV5denovo155847	21	17.395.238.095	21	0	none	OTU-BV5denovo155847	0	none	0	0.75388098	33	FALSE	0	OTU-BV5denovo155847	none	786	OTU_BV5denovo155847	0.22768636	0
1872	0.107205728487493	200.129.366	1,35E-02	none	0.49967679	0.09090909	12	3	none	none	no	FALSE	Bacteria	OTU-BV5denovo372930	Bacteria--OTU_BV5denovo372930	OTU-BV5denovo372930	12	306	12	0	none	OTU-BV5denovo372930	0	none	0	0.74967658	33	FALSE	0	OTU-BV5denovo372930	none	8764	OTU_BV5denovo372930	0.40559982	0
1621	0.0617338861012555	198.576.973	1,34E-02	none	0.50358306	0.33088235	17	3	none	none	no	FALSE	Bacteria	OTU-BV5denovo10640	Bacteria--OTU_BV5denovo10640	OTU-BV5denovo10640	17	35.982.352.941	17	0	none	OTU-BV5denovo10640	0	none	0	0.75355757	27	FALSE	0	OTU-BV5denovo10640	none	9610	OTU_BV5denovo10640	0.46913107	0
2790	0.149030200679088	199.741.268	1,33E-02	none	0.50064767	0.12380952	15	3	none	none	no	FALSE	Bacteria	OTU-BV5denovo301551	Bacteria--OTU_BV5denovo301551	OTU-BV5denovo301551	15	37.853.333.333	15	0	none	OTU-BV5denovo301551	0	none	0	0.75064683	48	FALSE	0	OTU-BV5denovo301551	none	9618	OTU_BV5denovo301551	0.50150309	0
1087	0.0679329607252427	199.741.268	1,27E-02	none	0.50064767	0.275	16	3	none	none	no	FALSE	Bacteria	OTU-BV5denovo355979	Bacteria--OTU_BV5denovo355979	OTU-BV5denovo355979	16	343.25	16	0	none	OTU-BV5denovo355979	0	none	0	0.75064683	32	FALSE	0	OTU-BV5denovo355979	none	7734	OTU_BV5denovo355979	0.45223979	0
461	0.0757705788577348	199.741.268	1,25E-02	none	0.50064767	0.03809524	15	3	none	none	no	FALSE	Unclassified	OTU-BV5denovo353926	Unclassified--OTU_BV5denovo353926	OTU-BV5denovo353926	15	40.126.666.667	15	0	none	OTU-BV5denovo353926	0	none	0	0.75064683	32	FALSE	0	OTU-BV5denovo353926	none	9748	OTU_BV5denovo353926	0.53413333	0
432	0.0669961644948165	199.741.268	1,25E-02	none	0.50064767	0.08571429	15	3	none	none	no	FALSE	Bacteria	OTU-BV5denovo5872	Bacteria--OTU_BV5denovo5872	OTU-BV5denovo5872	15	39.026.666.667	15	0	none	OTU-BV5denovo5872	0	none	0	0.75064683	27	FALSE	0	OTU-BV5denovo5872	none	9616	OTU_BV5denovo5872	0.51766268	0
3838	0.148579692759621	199.611.902	1,25E-02	none	0.50097213	0.11666667	16	3	none	none	no	FALSE	Bacteria	OTU-BV5denovo13428	Bacteria--OTU_BV5denovo13428	OTU-BV5denovo13428	16	3.845.625	16	0	none	OTU-BV5denovo13428	0	none	0	0.75097025	48	FALSE	0	OTU-BV5denovo13428	none	9694	OTU_BV5denovo13428	0.50953249	0
2698	0.45376414363388	199.094.437	1,24E-02	none	0.5022742	0.25146199	19	3	none	none	no	FALSE	Fungi	OTU-FITS2denovo1126	Fungi--OTU_FITS2denovo1126	OTU-FITS2denovo1126	19	29.136.842.105	19	0	none	OTU-FITS2denovo1126	0	none	0	0.75226391	46	FALSE	0	OTU-FITS2denovo1126	none	6192	OTU_FITS2denovo1126	0.38374593	0
2157	0	199.094.437	1,23E-02	Alphaproteobacteria	0.5022742	0.4379085	18	3	Bradyrhizobiaceae	Bosea	no	FALSE	Bacteria	OTU-BV5denovo3319	Bacteria--Proteobacteria--Alphaproteobacteria--Rhizobiales--Bradyrhizobiaceae--Bosea--genosp.--OTU_BV5denovo3319	OTU-BV5denovo3319	18	23.422.222.222	18	0	Rhizobiales	OTU-BV5denovo3319	0	Proteobacteria	0	0.75226391	0	FALSE	0	OTU-BV5denovo3319	genosp.	714	OTU_BV5denovo3319	0.30737824	0
1675	0.0849620563927439	2	1,19E-02	none	0.5	0.03846154	13	3	none	none	no	FALSE	Bacteria	OTU-BV5denovo350883	Bacteria--OTU_BV5denovo350883	OTU-BV5denovo350883	13	42.584.615.385	13	0	none	OTU-BV5denovo350883	0	none	0	0.75	39	FALSE	0	OTU-BV5denovo350883	none	9568	OTU_BV5denovo350883	0.56611697	0
3791	0.211195332030543	199.611.902	1,18E-02	none	0.50097213	0.36666667	16	3	none	none	no	FALSE	Unclassified	OTU-BV5denovo75597	Unclassified--OTU_BV5denovo75597	OTU-BV5denovo75597	16	3.824.375	16	0	none	OTU-BV5denovo75597	0	none	0	0.75097025	68	FALSE	0	OTU-BV5denovo75597	none	9592	OTU_BV5denovo75597	0.50378788	0
2654	0.0668014556140382	199.223.803	1,18E-02	none	0.50194805	0.08974359	13	3	none	none	no	FALSE	Bacteria	OTU-BV5denovo125452	Bacteria--OTU_BV5denovo125452	OTU-BV5denovo125452	13	42.853.846.154	13	0	none	OTU-BV5denovo125452	0	none	0	0.75194049	27	FALSE	0	OTU-BV5denovo125452	none	9562	OTU_BV5denovo125452	0.56262003	0
1429	0.216118527554892	2	1,18E-02	none	0.5	0.02564103	13	3	none	none	no	FALSE	Bacteria	OTU-BV5denovo291449	Bacteria--OTU_BV5denovo291449	OTU-BV5denovo291449	13	43.453.846.154	13	0	none	OTU-BV5denovo291449	0	none	0	0.75	71	FALSE	0	OTU-BV5denovo291449	none	9630	OTU_BV5denovo291449	0.57835897	0
93	0.20276009660795	2	1,18E-02	none	0.5	0.02564103	13	3	none	none	no	FALSE	Bacteria	OTU-BV5denovo45119	Bacteria--OTU_BV5denovo45119	OTU-BV5denovo45119	13	43.453.846.154	13	0	none	OTU-BV5denovo45119	0	none	0	0.75	59	FALSE	0	OTU-BV5denovo45119	none	9630	OTU_BV5denovo45119	0.57835897	0
4699	0.358006017501678	199.094.437	1,18E-02	Incertae sedis	0.5022742	0.18095238	15	3	Malasseziales	Incertae sedis1	no	FALSE	Fungi	Incertae sedis1cross200	Fungi--Basidiomycota--Incertae sedis--Incertae sediscross199--Malasseziales--Incertae sedis1--Incertae sedis1cross200	Incertae sedis1cross200	15	36.613.333.333	15	0	Incertae sediscross199	Incertae sedis1cross200	0	Basidiomycota	0	0.75226391	41	FALSE	0	Incertae sedis1cross200	Incertae sedis1cross200	7742	Incertae sedis1cross200	0.47860566	0
4186	0.358006017501678	199.094.437	1,18E-02	Incertae sedis	0.5022742	0.18095238	15	3	none	none	no	FALSE	Fungi	Incertae sediscross199	Fungi--Basidiomycota--Incertae sedis--Incertae sediscross199	Incertae sediscross199	15	36.613.333.333	15	0	Incertae sediscross199	Incertae sediscross199	0	Basidiomycota	0	0.75226391	41	FALSE	0	Incertae sediscross199	none	7742	Incertae sediscross199	0.47860566	0
3933	0.358006017501678	199.094.437	1,18E-02	Incertae sedis	0.5022742	0.18095238	15	3	Incertae sedis	Malassezia	no	FALSE	Fungi	OTU-FITS2denovo1995	Fungi--Basidiomycota--Incertae sedis--Incertae sediscross199--Malasseziales--Incertae sedis1--Incertae sedis1cross200--Malassezia--Malassezia restricta--OTU_FITS2denovo1995	OTU-FITS2denovo1995	15	36.613.333.333	15	0	Malasseziales	OTU-FITS2denovo1995	0	Basidiomycota	0	0.75226391	41	FALSE	0	OTU-FITS2denovo1995	Malassezia restricta	7742	OTU_FITS2denovo1995	0.47860566	0
1065	0.358006017501678	199.094.437	1,18E-02	Incertae sedis	0.5022742	0.18095238	15	3	Malasseziales	Incertae sedis1	no	FALSE	Fungi	Malassezia restricta	Fungi--Basidiomycota--Incertae sedis--Incertae sediscross199--Malasseziales--Incertae sedis1--Incertae sedis1cross200--Malassezia--Malassezia restricta	Malassezia restricta	15	36.613.333.333	15	0	Incertae sediscross199	Malassezia restricta	0	Basidiomycota	0	0.75226391	41	FALSE	0	Malassezia restricta	Incertae sedis1cross200	7742	Malassezia restricta	0.47860566	0
3361	0.191653744837633	199.611.902	1,17E-02	none	0.50097213	0.125	17	3	none	none	no	FALSE	Bacteria	OTU-BV5denovo237899	Bacteria--OTU_BV5denovo237899	OTU-BV5denovo237899	17	35.976.470.588	17	0	none	OTU-BV5denovo237899	0	none	0	0.75097025	56	FALSE	0	OTU-BV5denovo237899	none	7884	OTU_BV5denovo237899	0.47730646	0
1613	0.0615557515080602	197.412.678	1,17E-02	none	0.50655308	0.57635468	29	3	none	none	no	FALSE	Bacteria	OTU-BV5denovo563485	Bacteria--OTU_BV5denovo563485	OTU-BV5denovo563485	29	23.672.413.793	29	0	none	OTU-BV5denovo563485	0	none	0	0.75646831	20	FALSE	0	OTU-BV5denovo563485	none	890	OTU_BV5denovo563485	0.30984835	0
7249	0.100296313642932	200.129.366	1,16E-02	none	0.49967679	0	12	3	none	none	no	FALSE	Bacteria	OTU-BV5denovo373851	Bacteria--OTU_BV5denovo373851	OTU-BV5denovo373851	12	44.991.666.667	12	0	none	OTU-BV5denovo373851	0	none	0	0.74967658	37	FALSE	0	OTU-BV5denovo373851	none	9532	OTU_BV5denovo373851	0.60015597	0
7063	0.172849328694418	200.129.366	1,16E-02	none	0.49967679	0	12	3	none	none	no	FALSE	Unclassified	OTU-BV5denovo144065	Unclassified--OTU_BV5denovo144065	OTU-BV5denovo144065	12	44.991.666.667	12	0	none	OTU-BV5denovo144065	0	none	0	0.74967658	53	FALSE	0	OTU-BV5denovo144065	none	9532	OTU_BV5denovo144065	0.60015597	0
5697	0.0542809229038069	200.129.366	1,16E-02	none	0.49967679	0	12	3	none	none	no	FALSE	Bacteria	OTU-BV5denovo71446	Bacteria--OTU_BV5denovo71446	OTU-BV5denovo71446	12	44.991.666.667	12	0	none	OTU-BV5denovo71446	0	none	0	0.74967658	27	FALSE	0	OTU-BV5denovo71446	none	9532	OTU_BV5denovo71446	0.60015597	0
4384	0.423789339224069	200.129.366	1,16E-02	none	0.49967679	0	12	3	none	none	no	FALSE	Bacteria	OTU-BV5denovo11690	Bacteria--OTU_BV5denovo11690	OTU-BV5denovo11690	12	44.991.666.667	12	0	none	OTU-BV5denovo11690	0	none	0	0.74967658	109	FALSE	0	OTU-BV5denovo11690	none	9532	OTU_BV5denovo11690	0.60015597	0
3708	0.127510764382501	199.223.803	1,16E-02	none	0.50194805	0.15384615	13	3	none	none	no	FALSE	Bacteria	OTU-BV5denovo46049	Bacteria--OTU_BV5denovo46049	OTU-BV5denovo46049	13	43.046.153.846	13	0	none	OTU-BV5denovo46049	0	none	0	0.75194049	46	FALSE	0	OTU-BV5denovo46049	none	9532	OTU_BV5denovo46049	0.56196023	0
2091	0.149228957812227	200.129.366	1,16E-02	none	0.49967679	0	12	3	none	none	no	FALSE	Bacteria	OTU-BV5denovo104372	Bacteria--OTU_BV5denovo104372	OTU-BV5denovo104372	12	44.991.666.667	12	0	none	OTU-BV5denovo104372	0	none	0	0.74967658	49	FALSE	0	OTU-BV5denovo104372	none	9532	OTU_BV5denovo104372	0.60015597	0
